time,open,high,low,close,Up Marker,Down Marker,VWAP
2026-04-15T13:18:00-05:00,26245,26247,26238.25,26240.5,0,0,26097.836694607824
2026-04-15T13:19:00-05:00,26240,26243,26233.75,26239.75,0,0,26098.064951695324
2026-04-15T13:20:00-05:00,26240,26242.5,26231.25,26234,0,0,26098.276101541553
2026-04-15T13:21:00-05:00,26234.25,26242.25,26230,26240.75,0,0,26098.474441951585
2026-04-15T13:22:00-05:00,26240.75,26245.5,26239.5,26243.25,0,0,26098.639546788236
2026-04-15T13:23:00-05:00,26243.5,26244.75,26239.75,26244.25,0,0,26098.747241331806
2026-04-15T13:24:00-05:00,26244,26246.25,26241.75,26242.25,0,0,26098.868187930548
2026-04-15T13:25:00-05:00,26242,26245,26233.25,26236.75,0,0,26099.062651698834
2026-04-15T13:26:00-05:00,26236.25,26245.25,26235.75,26245.25,0,0,26099.192095532635
2026-04-15T13:27:00-05:00,26245,26250.75,26244,26250,0,0,26099.395868938056
2026-04-15T13:28:00-05:00,26249.75,26252.5,26244,26247.75,0,0,26099.546292788586
2026-04-15T13:29:00-05:00,26247,26247.75,26241.75,26247.25,0,0,26099.64525364776
2026-04-15T13:30:00-05:00,26247.5,26255.25,26247.25,26252.5,0,0,26099.823575937062
2026-04-15T13:31:00-05:00,26252.5,26261,26251.25,26259.25,0,0,26100.08462780487
2026-04-15T13:32:00-05:00,26259.5,26260.5,26254,26259.25,0,0,26100.300962029218
2026-04-15T13:33:00-05:00,26258.75,26269.75,26256.5,26268.75,0,0,26100.723612992806
2026-04-15T13:34:00-05:00,26268.75,26275,26267.5,26274.5,0,0,26101.11139764845
2026-04-15T13:35:00-05:00,26274.75,26281,26272.5,26278.5,0,0,26101.537361448427
2026-04-15T13:36:00-05:00,26278,26288,26277.75,26282.75,0,0,26101.937315290364
2026-04-15T13:37:00-05:00,26282.5,26285.25,26273,26275.75,0,0,26102.28790655434
2026-04-15T13:38:00-05:00,26275.75,26277,26271.5,26273,0,0,26102.567944276678
2026-04-15T13:39:00-05:00,26273,26276.5,26266.75,26276,0,0,26102.83804818509
2026-04-15T13:40:00-05:00,26276,26278.75,26265.75,26269,0,0,26103.158177284145
2026-04-15T13:41:00-05:00,26268.75,26273.75,26263.5,26264.75,0,0,26103.403652704994
2026-04-15T13:42:00-05:00,26264.5,26268,26263.5,26265.25,0,0,26103.57562081507
2026-04-15T13:43:00-05:00,26265.25,26272.75,26265,26271.25,0,0,26103.73820269365
2026-04-15T13:44:00-05:00,26272,26273.5,26270.25,26271.75,0,0,26103.836990443746
2026-04-15T13:45:00-05:00,26271.5,26279.5,26271.5,26278,1,0,26104.06080314021
2026-04-15T13:46:00-05:00,26278.25,26279,26270.75,26273.5,0,0,26104.239042656023
2026-04-15T13:47:00-05:00,26273.25,26280.75,26272.75,26280,0,0,26104.36808
2026-04-15T13:48:00-05:00,26279.5,26282.5,26276.5,26281.75,0,0,26104.53994727533
2026-04-15T13:49:00-05:00,26281.25,26286.5,26280.25,26285.75,0,0,26104.73714758067
2026-04-15T13:50:00-05:00,26285.75,26296.75,26285.5,26293.25,0,0,26105.30434657324
2026-04-15T13:51:00-05:00,26293.25,26300,26292.25,26299,0,0,26105.58408
2026-04-15T13:52:00-05:00,26299,26300,26288.75,26295.5,0,0,26105.968254905863
2026-04-15T13:53:00-05:00,26295.5,26295.75,26290.5,26294,0,0,26106.103796441705
2026-04-15T13:54:00-05:00,26293.75,26300.25,26293.75,26297.75,1,0,26106.271012849942
2026-04-15T13:55:00-05:00,26297.75,26303.75,26295,26302.75,0,0,26106.532348978293
2026-04-15T13:56:00-05:00,26302.5,26309,26302.25,26305.5,0,0,26106.883987318073
2026-04-15T13:57:00-05:00,26305.25,26315.75,26305,26305.75,0,0,26107.392399548055
2026-04-15T13:58:00-05:00,26305.75,26312,26303.5,26310.25,0,0,26107.650796691574
2026-04-15T13:59:00-05:00,26310.25,26310.75,26302.5,26303,0,0,26107.850401432275
2026-04-15T14:00:00-05:00,26303,26308.75,26298.25,26302.5,0,0,26108.28627403692
2026-04-15T14:01:00-05:00,26302.75,26304.25,26293.75,26295,0,0,26108.589037510817
2026-04-15T14:02:00-05:00,26295.25,26304.75,26292,26303,0,0,26108.911760186264
2026-04-15T14:03:00-05:00,26303.25,26310.5,26301.5,26305.75,0,0,26109.171524650737
2026-04-15T14:04:00-05:00,26305.75,26309.25,26303,26308.5,0,0,26109.305770904568
2026-04-15T14:05:00-05:00,26308.25,26318.25,26308.25,26314.75,1,0,26109.74143440365
2026-04-15T14:06:00-05:00,26315,26318.75,26312.75,26317.5,0,0,26109.955275840504
2026-04-15T14:07:00-05:00,26317.5,26321.25,26317,26320.5,0,0,26110.26642104257
2026-04-15T14:08:00-05:00,26320.75,26322,26313,26319.5,0,0,26110.532743488806
2026-04-15T14:09:00-05:00,26319.75,26324,26316.75,26321,0,0,26110.822640034974
2026-04-15T14:10:00-05:00,26320.75,26325.5,26319.25,26324.5,0,0,26111.032491654958
2026-04-15T14:11:00-05:00,26324.75,26330.25,26314,26318.25,0,0,26111.546756530486
2026-04-15T14:12:00-05:00,26317.75,26321,26312.75,26318,0,0,26111.782698417883
2026-04-15T14:13:00-05:00,26318.25,26320.5,26314.75,26315.25,0,0,26111.927857941224
2026-04-15T14:14:00-05:00,26315.75,26315.75,26302.25,26304.5,0,1,26112.568733400447
2026-04-15T14:15:00-05:00,26304.25,26313,26304.25,26308,1,0,26112.816549181378
2026-04-15T14:16:00-05:00,26308,26313,26304,26309.75,0,0,26113.01717
2026-04-15T14:17:00-05:00,26310,26310.5,26304,26307.25,0,0,26113.171585795135
2026-04-15T14:18:00-05:00,26307.75,26315.5,26307,26312.75,0,0,26113.41953
2026-04-15T14:19:00-05:00,26312.25,26315.5,26306.75,26314.75,0,0,26113.597524654047
2026-04-15T14:20:00-05:00,26314.75,26315.5,26310.5,26314.75,0,0,26113.72698562049
2026-04-15T14:21:00-05:00,26314.75,26315,26309,26310,0,0,26113.835731787734
2026-04-15T14:22:00-05:00,26310.5,26318.25,26309,26317.5,0,0,26114.05517729709
2026-04-15T14:23:00-05:00,26317.25,26323,26315.75,26320.75,0,0,26114.30362905517
2026-04-15T14:24:00-05:00,26320.75,26325.5,26319.75,26320.75,0,0,26114.491185123614
2026-04-15T14:25:00-05:00,26321,26330,26320,26328,0,0,26114.73791261504
2026-04-15T14:26:00-05:00,26328.25,26329.75,26325,26327.75,0,0,26114.932791096253
2026-04-15T14:27:00-05:00,26327.5,26332.75,26321.75,26331,0,0,26115.213350647595
2026-04-15T14:28:00-05:00,26331,26335.5,26330,26333.5,0,0,26115.469459029322
2026-04-15T14:29:00-05:00,26333.5,26338,26332.75,26336.25,0,0,26115.73443460034
2026-04-15T14:30:00-05:00,26336.25,26338.75,26333.25,26338.25,0,0,26115.94909698755
2026-04-15T14:31:00-05:00,26338.75,26338.75,26331.25,26335.5,0,1,26116.14379128567
2026-04-15T14:32:00-05:00,26336,26340.25,26333.5,26338.5,0,0,26116.375140490676
2026-04-15T14:33:00-05:00,26338.75,26339.75,26334.75,26339.5,0,0,26116.512013368374
2026-04-15T14:34:00-05:00,26339.75,26350.5,26338.5,26349.5,0,0,26117.05947993603
2026-04-15T14:35:00-05:00,26348.75,26359.75,26346.75,26354.25,0,0,26117.714139291616
2026-04-15T14:36:00-05:00,26354.25,26358.5,26349.25,26355,0,0,26118.091081745966
2026-04-15T14:37:00-05:00,26355,26355.25,26349.25,26351,0,0,26118.31563125056
2026-04-15T14:38:00-05:00,26351,26353.75,26343,26346.25,0,0,26118.677314516215
2026-04-15T14:39:00-05:00,26346.25,26346.25,26339.5,26340,0,1,26118.961806890595
2026-04-15T14:40:00-05:00,26339.75,26340,26331,26333.25,0,0,26119.48586183844
2026-04-15T14:41:00-05:00,26333.25,26338.75,26333,26333.5,0,0,26119.688571757142
2026-04-15T14:42:00-05:00,26333.25,26337,26330,26336,0,0,26119.97677286531
2026-04-15T14:43:00-05:00,26336,26347.75,26335.75,26342.25,0,0,26120.396266938096
2026-04-15T14:44:00-05:00,26341.75,26346,26335,26336.25,0,0,26120.635830907693
2026-04-15T14:45:00-05:00,26336.5,26336.75,26329.25,26330,0,0,26120.898500305757
2026-04-15T14:46:00-05:00,26330,26345.75,26329.25,26343.25,0,0,26121.22693964844
2026-04-15T14:47:00-05:00,26343,26350,26340.5,26346.5,0,0,26121.529974199835
2026-04-15T14:48:00-05:00,26345.75,26349,26344.5,26347,0,0,26121.729410768312
2026-04-15T14:49:00-05:00,26348,26348,26336.75,26337.25,0,1,26122.009969908173
2026-04-15T14:50:00-05:00,26337.5,26365.75,26337.5,26352.75,1,0,26122.933715145533
2026-04-15T14:51:00-05:00,26352.5,26359.5,26350.75,26354.5,0,0,26123.24428345401
2026-04-15T14:52:00-05:00,26354.25,26356.25,26345.5,26348.25,0,0,26123.574555239495
2026-04-15T14:53:00-05:00,26348.75,26351.25,26339,26343.75,0,0,26124.029684080375
2026-04-15T14:54:00-05:00,26344,26356.75,26343.75,26354.25,0,0,26124.60524015446
2026-04-15T14:55:00-05:00,26354,26370.5,26352.75,26363.75,0,0,26125.337936598225
2026-04-15T14:56:00-05:00,26363.25,26364.75,26356.25,26358,0,0,26125.573924609605
2026-04-15T14:57:00-05:00,26357.75,26366.75,26353,26366.75,0,0,26125.867827695547
2026-04-15T14:58:00-05:00,26366.5,26375.75,26365.5,26369,0,0,26126.402835106288
2026-04-15T14:59:00-05:00,26369,26377.25,26357.25,26364,0,0,26127.87948032458
2026-04-15T15:00:00-05:00,26364,26371.5,26344,26344,0,0,26128.58659847482
2026-04-15T15:01:00-05:00,26344.5,26357,26344.25,26356,0,0,26128.95159202919
2026-04-15T15:02:00-05:00,26356,26356.25,26344,26346.5,0,0,26129.177644972173
2026-04-15T15:03:00-05:00,26347,26352,26346.5,26347.5,0,0,26129.29500840681
2026-04-15T15:04:00-05:00,26347.75,26348.25,26341.5,26344.5,0,0,26129.431347118098
2026-04-15T15:05:00-05:00,26344.25,26345,26337,26342.25,0,0,26129.605069101697
2026-04-15T15:06:00-05:00,26342.5,26347.75,26340.25,26342.5,0,0,26129.73133593107
2026-04-15T15:07:00-05:00,26342.25,26344.5,26341,26341.75,0,0,26129.819601611056
2026-04-15T15:08:00-05:00,26341.75,26343.5,26337.75,26342.5,0,0,26129.944554183632
2026-04-15T15:09:00-05:00,26342.25,26346.75,26340.75,26342.75,0,0,26130.033460047925
2026-04-15T15:10:00-05:00,26343,26346.5,26341.5,26342,0,0,26130.10066832029
2026-04-15T15:11:00-05:00,26341.5,26341.5,26334.25,26335.75,0,1,26130.22379042352
2026-04-15T15:12:00-05:00,26335.75,26339.75,26335.5,26337.25,0,0,26130.31039198302
2026-04-15T15:13:00-05:00,26338,26339.25,26330.25,26338.75,0,0,26130.427714409787
2026-04-15T15:14:00-05:00,26339,26341.5,26335,26341,0,0,26130.5134
2026-04-15T15:15:00-05:00,26340.5,26351.5,26340.5,26349.5,1,0,26130.680669798374
2026-04-15T15:16:00-05:00,26349.5,26354,26347,26352,0,0,26130.792124799853
2026-04-15T15:17:00-05:00,26352,26352,26349,26349,0,1,26130.839659580022
2026-04-15T15:18:00-05:00,26349,26350.25,26347.75,26349.5,0,0,26130.870168783542
2026-04-15T15:19:00-05:00,26349,26350.5,26347.25,26347.5,0,0,26130.90656106195
2026-04-15T15:20:00-05:00,26347.75,26347.75,26345.75,26347.25,0,1,26130.94904885515
2026-04-15T15:21:00-05:00,26347.25,26349.25,26342.25,26345.25,0,0,26131.01517768352
2026-04-15T15:22:00-05:00,26345.25,26350.5,26343.25,26350.25,0,0,26131.062182027617
2026-04-15T15:23:00-05:00,26350.25,26356,26349.75,26351.75,0,0,26131.144779844595
2026-04-15T15:24:00-05:00,26351.75,26354,26350,26352,0,0,26131.21331684102
2026-04-15T15:25:00-05:00,26352.25,26353.5,26351,26352.25,0,0,26131.245810909444
2026-04-15T15:26:00-05:00,26352.25,26352.25,26347.75,26350,0,1,26131.292601815356
2026-04-15T15:27:00-05:00,26350.25,26351.5,26349,26349.25,0,0,26131.31912501856
2026-04-15T15:28:00-05:00,26349.5,26350.75,26347.75,26348.75,0,0,26131.348263602074
2026-04-15T15:29:00-05:00,26348.25,26351,26348,26350.25,0,0,26131.383490459368
2026-04-15T15:30:00-05:00,26350.5,26355.75,26349.75,26354.25,0,0,26131.457395213693
2026-04-15T15:31:00-05:00,26353.75,26353.75,26350,26350.25,0,1,26131.49119387247
2026-04-15T15:32:00-05:00,26350.5,26354.25,26350.25,26354,0,0,26131.52908407876
2026-04-15T15:33:00-05:00,26353.5,26357.25,26351.25,26352.75,0,0,26131.58613038863
2026-04-15T15:34:00-05:00,26352.75,26353.75,26352,26353.5,0,0,26131.628733000387
2026-04-15T15:35:00-05:00,26353.75,26360,26352.75,26355.5,0,0,26131.759992672898
2026-04-15T15:36:00-05:00,26355.25,26356.5,26351.75,26353.75,0,0,26131.829045241604
2026-04-15T15:37:00-05:00,26353.75,26354.5,26349.75,26350.25,0,0,26131.892073324372
2026-04-15T15:38:00-05:00,26349.75,26350.25,26343.75,26346.75,0,0,26132.006282401657
2026-04-15T15:39:00-05:00,26346.25,26349.25,26346.25,26348.5,1,0,26132.04707436546
2026-04-15T15:40:00-05:00,26348.5,26349,26347,26348.25,0,0,26132.087059040892
2026-04-15T15:41:00-05:00,26348.75,26353,26348.5,26351.25,0,0,26132.135595737996
2026-04-15T15:42:00-05:00,26351,26354.5,26348,26349.25,0,0,26132.20974566901
2026-04-15T15:43:00-05:00,26349.25,26351.5,26348.25,26349.5,0,0,26132.252145684208
2026-04-15T15:44:00-05:00,26349.75,26350.75,26349,26349.75,0,0,26132.29088858021
2026-04-15T15:45:00-05:00,26349.5,26351,26346.25,26346.25,0,0,26132.357294819507
2026-04-15T15:46:00-05:00,26346.5,26347.5,26342.75,26345.75,0,0,26132.41295407645
2026-04-15T15:47:00-05:00,26345.75,26349,26345.25,26348.75,0,0,26132.46343734939
2026-04-15T15:48:00-05:00,26348.25,26348.5,26343.25,26346,0,0,26132.504195425197
2026-04-15T15:49:00-05:00,26345.5,26348,26344.75,26347.75,0,0,26132.546978512157
2026-04-15T15:50:00-05:00,26347.75,26348.5,26346,26347,0,0,26132.59127852563
2026-04-15T15:51:00-05:00,26346.75,26349.75,26346.75,26347,1,0,26132.611884942704
2026-04-15T15:52:00-05:00,26347.25,26349.5,26347.25,26348,1,0,26132.62770216844
2026-04-15T15:53:00-05:00,26347.75,26349.75,26346,26347.25,0,0,26132.651760408422
2026-04-15T15:54:00-05:00,26347.25,26353.75,26346.75,26352.5,0,0,26132.712136332248
2026-04-15T15:55:00-05:00,26352.5,26358.5,26351.75,26355.5,0,0,26132.774206538517
2026-04-15T15:56:00-05:00,26355.5,26357.75,26354.25,26357,0,0,26132.795452456146
2026-04-15T15:57:00-05:00,26357.25,26361,26356,26360,0,0,26132.82973057653
2026-04-15T15:58:00-05:00,26360,26360.5,26354.75,26356,0,0,26132.858138560816
2026-04-15T15:59:00-05:00,26356.5,26362.5,26356,26360,0,0,26132.90879286763
2026-04-15T17:00:00-05:00,26345.25,26357.75,26344,26350.5,0,0,26350.75
2026-04-15T17:01:00-05:00,26351.25,26352.25,26346.5,26347.75,0,0,26350.16446300162
2026-04-15T17:02:00-05:00,26349.75,26360.75,26347,26360,0,0,26351.872676125244
2026-04-15T17:03:00-05:00,26361,26371,26360.25,26369.25,0,0,26356.62652981753
2026-04-15T17:04:00-05:00,26369,26372.5,26361.75,26362.25,0,0,26357.89344301383
2026-04-15T17:05:00-05:00,26362.75,26369,26362.25,26365.5,0,0,26358.54952891913
2026-04-15T17:06:00-05:00,26364.5,26366.5,26361.5,26362,0,0,26358.805486747584
2026-04-15T17:07:00-05:00,26362.25,26367.75,26359.25,26367.25,0,0,26359.231949873534
2026-04-15T17:08:00-05:00,26367.5,26368.75,26362.25,26363.5,0,0,26359.586635795822
2026-04-15T17:09:00-05:00,26363.5,26369.25,26363,26369,0,0,26359.931665639342
2026-04-15T17:10:00-05:00,26368.5,26369.75,26364.25,26365,0,0,26360.303351396688
2026-04-15T17:11:00-05:00,26365.25,26369.25,26363.25,26367.25,0,0,26360.569866567832
2026-04-15T17:12:00-05:00,26367.25,26367.75,26365,26367.25,0,0,26360.743308126282
2026-04-15T17:13:00-05:00,26366.75,26368.75,26366.25,26368,0,0,26360.872968197884
2026-04-15T17:14:00-05:00,26367.5,26369.25,26366.25,26366.5,0,0,26361.024557165867
2026-04-15T17:15:00-05:00,26366.5,26369,26366.5,26367.75,1,0,26361.182069643364
2026-04-15T17:16:00-05:00,26367.75,26368,26365,26365.75,0,0,26361.304559903547
2026-04-15T17:17:00-05:00,26365.75,26377,26365.25,26370.25,0,0,26362.145880177894
2026-04-15T17:18:00-05:00,26370.25,26371.75,26366,26369.75,0,0,26362.473944936657
2026-04-15T17:19:00-05:00,26369.25,26369.5,26365,26366.25,0,0,26362.633684621396
2026-04-15T17:20:00-05:00,26365.75,26370.75,26364.75,26370.75,0,0,26362.78488736621
2026-04-15T17:21:00-05:00,26370.5,26370.75,26365.5,26369,0,0,26362.963650752357
2026-04-15T17:22:00-05:00,26369.5,26376,26369.5,26375.75,1,0,26363.43466451025
2026-04-15T17:23:00-05:00,26375.25,26376.75,26372.75,26373.25,0,0,26363.771014143367
2026-04-15T17:24:00-05:00,26372.75,26373.25,26371,26372.5,0,0,26364.01809050127
2026-04-15T17:25:00-05:00,26372.75,26373,26368,26371,0,0,26364.162707498574
2026-04-15T17:26:00-05:00,26370.5,26370.75,26368.5,26369.5,0,0,26364.212511343016
2026-04-15T17:27:00-05:00,26369.25,26373.5,26368.25,26371.75,0,0,26364.365265143115
2026-04-15T17:28:00-05:00,26372,26373.25,26369.75,26373.25,0,0,26364.44408147579
2026-04-15T17:29:00-05:00,26372.75,26373.5,26368.5,26370.5,0,0,26364.576002796002
2026-04-15T17:30:00-05:00,26371,26376.5,26370.75,26376.5,0,0,26364.820621765284
2026-04-15T17:31:00-05:00,26376,26384,26375,26379,0,0,26366.251993695827
2026-04-15T17:32:00-05:00,26378.75,26380.25,26376,26376,0,0,26366.678475064426
2026-04-15T17:33:00-05:00,26377,26379.5,26376.75,26378,0,0,26366.790428374163
2026-04-15T17:34:00-05:00,26377.75,26379.75,26377.75,26378.5,1,0,26366.91216537422
2026-04-15T17:35:00-05:00,26378.75,26385.25,26377,26382,0,0,26367.41873
2026-04-15T17:36:00-05:00,26381.25,26383,26378.25,26381.75,0,0,26367.66197093859
2026-04-15T17:37:00-05:00,26381.5,26384.25,26381.5,26383.5,1,0,26368.012109203002
2026-04-15T17:38:00-05:00,26383.75,26388.75,26383.25,26386.75,0,0,26369.034090613884
2026-04-15T17:39:00-05:00,26387.5,26390.25,26386.5,26389.75,0,0,26369.674654348924
2026-04-15T17:40:00-05:00,26389.75,26390,26386.75,26388.25,0,0,26369.98597824744
2026-04-15T17:41:00-05:00,26387.75,26388.5,26384,26385.25,0,0,26370.428178322527
2026-04-15T17:42:00-05:00,26384.75,26385.25,26381.5,26382,0,0,26370.702921543747
2026-04-15T17:43:00-05:00,26382.25,26383.5,26380,26381,0,0,26370.946990581215
2026-04-15T17:44:00-05:00,26381,26383,26381,26381,0,0,26371.04290462856
2026-04-15T17:45:00-05:00,26381.75,26384.75,26381,26383.5,0,0,26371.241071028715
2026-04-15T17:46:00-05:00,26383.5,26384.5,26381.25,26384,0,0,26371.36087279419
2026-04-15T17:47:00-05:00,26384,26392.75,26383.25,26389.75,0,0,26372.34473568697
2026-04-15T17:48:00-05:00,26390,26393,26386.75,26391.5,0,0,26372.83105015866
2026-04-15T17:49:00-05:00,26391.5,26393,26390,26391.25,0,0,26373.13558609928
2026-04-15T17:50:00-05:00,26391.25,26392.25,26390,26390,0,0,26373.336260606426
2026-04-15T17:51:00-05:00,26389.75,26391.75,26388.75,26389.25,0,0,26373.55183016106
2026-04-15T17:52:00-05:00,26388.75,26391,26388.75,26388.75,0,0,26373.677851374126
2026-04-15T17:53:00-05:00,26388.75,26389.75,26387.25,26389.25,0,0,26373.833850842395
2026-04-15T17:54:00-05:00,26388.5,26392,26388.5,26390,1,0,26374.077168535936
2026-04-15T17:55:00-05:00,26390.25,26391.25,26387.75,26388.25,0,0,26374.229459863567
2026-04-15T17:56:00-05:00,26388.25,26389.5,26387.75,26388.75,0,0,26374.324351547566
2026-04-15T17:57:00-05:00,26388.5,26390.75,26388,26389.75,0,0,26374.417603151764
2026-04-15T17:58:00-05:00,26389.75,26391.75,26388.75,26390.75,0,0,26374.570242533908
2026-04-15T17:59:00-05:00,26390.75,26391,26386,26390,0,0,26374.783820404788
2026-04-15T18:00:00-05:00,26389.25,26391,26387.25,26388.25,0,0,26374.95549419277
2026-04-15T18:01:00-05:00,26388.25,26389.25,26386.75,26388,0,0,26375.089142681107
2026-04-15T18:02:00-05:00,26388.5,26389.25,26386.25,26388,0,0,26375.177370150876
2026-04-15T18:03:00-05:00,26387.25,26389.25,26387,26388.5,0,0,26375.25032161608
2026-04-15T18:04:00-05:00,26388.5,26395.75,26388.5,26392.75,1,0,26375.855334205324
2026-04-15T18:05:00-05:00,26393.25,26393.75,26390.25,26391.75,0,0,26376.01849085417
2026-04-15T18:06:00-05:00,26391.5,26395,26390.75,26393.5,0,0,26376.21006072543
2026-04-15T18:07:00-05:00,26392.75,26395,26391.5,26395,0,0,26376.37510161611
2026-04-15T18:08:00-05:00,26394.25,26398.75,26394.25,26395.5,1,0,26376.905895476342
2026-04-15T18:09:00-05:00,26395.75,26395.75,26390,26391,0,1,26377.170732845087
2026-04-15T18:10:00-05:00,26391.5,26393.75,26390.5,26392.25,0,0,26377.331972004315
2026-04-15T18:11:00-05:00,26391.5,26392.25,26390,26391,0,0,26377.423374589358
2026-04-15T18:12:00-05:00,26390.75,26396.5,26390,26396.25,0,0,26377.62306548294
2026-04-15T18:13:00-05:00,26395.5,26398,26395,26395,0,0,26377.851595467095
2026-04-15T18:14:00-05:00,26395.5,26396.5,26394,26395.75,0,0,26378.01275005172
2026-04-15T18:15:00-05:00,26395.5,26396.75,26394,26394.75,0,0,26378.13803824945
2026-04-15T18:16:00-05:00,26395,26396.25,26394.5,26396,0,0,26378.21217597664
2026-04-15T18:17:00-05:00,26396,26397.5,26394.75,26396.75,0,0,26378.304590561715
2026-04-15T18:18:00-05:00,26396.5,26399.75,26395.25,26395.25,0,0,26378.70186662118
2026-04-15T18:19:00-05:00,26395.75,26396,26392.25,26392.5,0,0,26378.92197151142
2026-04-15T18:20:00-05:00,26393,26394,26392.25,26393.75,0,0,26379.02239
2026-04-15T18:21:00-05:00,26393.75,26395.25,26393,26393,0,0,26379.113390697363
2026-04-15T18:22:00-05:00,26392.75,26395,26390.5,26392,0,0,26379.258897320215
2026-04-15T18:23:00-05:00,26392.5,26393.5,26391.75,26392.5,0,0,26379.341455378017
2026-04-15T18:24:00-05:00,26392.75,26393.75,26391.25,26391.25,0,0,26379.397819352576
2026-04-15T18:25:00-05:00,26391.25,26394,26391.25,26393.75,1,0,26379.459365194798
2026-04-15T18:26:00-05:00,26393.75,26393.75,26382.75,26386.25,0,1,26379.697968133223
2026-04-15T18:27:00-05:00,26386.75,26386.75,26383.5,26386.25,0,1,26379.76787213162
2026-04-15T18:28:00-05:00,26386.25,26390.75,26386.25,26390,1,0,26379.868340550005
2026-04-15T18:29:00-05:00,26390,26390.25,26388,26390,0,0,26379.92290864988
2026-04-15T18:30:00-05:00,26389.25,26390.25,26387.75,26387.75,0,0,26379.97342588034
2026-04-15T18:31:00-05:00,26387.75,26388.5,26385.5,26387,0,0,26380.02756583729
2026-04-15T18:32:00-05:00,26387,26390.5,26386.75,26389.5,0,0,26380.090265596824
2026-04-15T18:33:00-05:00,26389.5,26392.75,26388.25,26392.75,0,0,26380.213420560525
2026-04-15T18:34:00-05:00,26392.5,26396,26392,26395,0,0,26380.429465745965
2026-04-15T18:35:00-05:00,26394.75,26398.5,26394,26395.25,0,0,26380.671591776387
2026-04-15T18:36:00-05:00,26394.75,26397.75,26394.75,26397.75,1,0,26380.742033244296
2026-04-15T18:37:00-05:00,26397.5,26400,26396.25,26398.25,0,0,26381.028333450122
2026-04-15T18:38:00-05:00,26398.25,26399.5,26397,26398.75,0,0,26381.133687930924
2026-04-15T18:39:00-05:00,26398.25,26399,26397.75,26398,0,0,26381.23028980992
2026-04-15T18:40:00-05:00,26398,26398.25,26395.25,26396.75,0,0,26381.387736916073
2026-04-15T18:41:00-05:00,26396.75,26399.25,26396.75,26397.75,1,0,26381.49188009446
2026-04-15T18:42:00-05:00,26397.5,26399.25,26397.5,26398,1,0,26381.571970082146
2026-04-15T18:43:00-05:00,26398,26399,26396.75,26398.25,0,0,26381.66003079137
2026-04-15T18:44:00-05:00,26398.25,26398.5,26397,26397.75,0,0,26381.716247844306
2026-04-15T18:45:00-05:00,26398,26398,26395.5,26397,0,1,26381.816641637477
2026-04-15T18:46:00-05:00,26397.5,26407.25,26397.5,26403.5,1,0,26382.675494180785
2026-04-15T18:47:00-05:00,26402.75,26408.25,26402.5,26408,0,0,26383.12762623727
2026-04-15T18:48:00-05:00,26407.5,26414.75,26407,26408.25,0,0,26384.05600086875
2026-04-15T18:49:00-05:00,26407.75,26414.5,26406.5,26410.25,0,0,26384.397425543168
2026-04-15T18:50:00-05:00,26410.5,26412,26408.5,26411,0,0,26384.694607089354
2026-04-15T18:51:00-05:00,26411.25,26415.5,26411,26414.25,0,0,26385.068996886563
2026-04-15T18:52:00-05:00,26414.5,26414.75,26408.75,26410.5,0,0,26385.430398027147
2026-04-15T18:53:00-05:00,26410.25,26411.25,26408.25,26410.5,0,0,26385.651190102617
2026-04-15T18:54:00-05:00,26410,26411.25,26409.25,26409.5,0,0,26385.749429369713
2026-04-15T18:55:00-05:00,26409.75,26412.75,26409,26411.75,0,0,26385.925853296096
2026-04-15T18:56:00-05:00,26411.25,26411.5,26409.5,26409.5,0,0,26386.044283775573
2026-04-15T18:57:00-05:00,26409.5,26412.25,26408.25,26409.75,0,0,26386.243091909862
2026-04-15T18:58:00-05:00,26409.25,26410.25,26407.25,26409.25,0,0,26386.404822136217
2026-04-15T18:59:00-05:00,26409,26410.5,26406.25,26407,0,0,26386.598728732304
2026-04-15T19:00:00-05:00,26407.25,26411.5,26403.25,26405.5,0,0,26387.035167662914
2026-04-15T19:01:00-05:00,26405.75,26414.5,26404.25,26414,0,0,26387.385234535956
2026-04-15T19:02:00-05:00,26414.25,26416.5,26407.75,26410.5,0,0,26387.876134226924
2026-04-15T19:03:00-05:00,26410.75,26410.75,26402,26402.5,0,1,26388.175389863558
2026-04-15T19:04:00-05:00,26403.25,26403.25,26392.5,26393.5,0,1,26388.476988617815
2026-04-15T19:05:00-05:00,26393.75,26399,26391.5,26392.25,0,0,26388.60476150555
2026-04-15T19:06:00-05:00,26392.5,26399,26390.5,26397,0,0,26388.735361736468
2026-04-15T19:07:00-05:00,26397,26401.25,26396.5,26400.75,0,0,26388.85765590999
2026-04-15T19:08:00-05:00,26401,26403,26395.25,26397.25,0,0,26388.956103739823
2026-04-15T19:09:00-05:00,26397.75,26401.25,26397.5,26400.75,0,0,26389.03210749055
2026-04-15T19:10:00-05:00,26401.25,26409.25,26400.25,26408.25,0,0,26389.339106358184
2026-04-15T19:11:00-05:00,26408,26409.5,26405.75,26406.75,0,0,26389.51646022022
2026-04-15T19:12:00-05:00,26406.75,26415.25,26405.25,26413,0,0,26389.845404397038
2026-04-15T19:13:00-05:00,26413.5,26417,26410.25,26412.25,0,0,26390.141381220645
2026-04-15T19:14:00-05:00,26411.75,26413.5,26410,26411.5,0,0,26390.299567210877
2026-04-15T19:15:00-05:00,26410.75,26417.75,26407.5,26415.25,0,0,26390.688603328428
