time,open,high,low,close
2026-04-17T10:33:00-05:00,26856.25,26868,26853.25,26867
2026-04-17T10:34:00-05:00,26867.25,26873.75,26857.75,26873
2026-04-17T10:35:00-05:00,26872.75,26873.5,26866,26870.25
2026-04-17T10:36:00-05:00,26870.5,26877.25,26865.25,26867.75
2026-04-17T10:37:00-05:00,26867.75,26871.5,26850,26855.5
2026-04-17T10:38:00-05:00,26855.25,26866.5,26852.5,26865
2026-04-17T10:39:00-05:00,26864.5,26867.5,26859.5,26866.25
2026-04-17T10:40:00-05:00,26866,26868.5,26856.75,26860
2026-04-17T10:41:00-05:00,26859.75,26862.25,26843.25,26857
2026-04-17T10:42:00-05:00,26857,26857.5,26834.25,26835.75
2026-04-17T10:43:00-05:00,26835.5,26838,26820,26822.5
2026-04-17T10:44:00-05:00,26822,26826.5,26816.25,26817.5
2026-04-17T10:45:00-05:00,26817.5,26835.25,26817.5,26834.75
2026-04-17T10:46:00-05:00,26834.5,26835.5,26820.75,26822
2026-04-17T10:47:00-05:00,26822,26830.75,26817.75,26824.5
2026-04-17T10:48:00-05:00,26825,26826,26819,26823.75
2026-04-17T10:49:00-05:00,26823.5,26850,26816.75,26829.25
2026-04-17T10:50:00-05:00,26829.25,26849,26826,26843.5
2026-04-17T10:51:00-05:00,26843.25,26852.5,26840.25,26846.75
2026-04-17T10:52:00-05:00,26846,26846.75,26828.75,26830.25
2026-04-17T10:53:00-05:00,26830.25,26835.5,26824.25,26833.75
2026-04-17T10:54:00-05:00,26833.5,26841.5,26831.75,26831.75
2026-04-17T10:55:00-05:00,26831.75,26840.25,26827.5,26830
2026-04-17T10:56:00-05:00,26829.25,26834.75,26822,26829.5
2026-04-17T10:57:00-05:00,26829.5,26835.5,26822.75,26825.5
2026-04-17T10:58:00-05:00,26825.5,26827.5,26808.75,26813
2026-04-17T10:59:00-05:00,26812.75,26813.75,26797.25,26804.75
2026-04-17T11:00:00-05:00,26805,26805.5,26792,26797.5
2026-04-17T11:01:00-05:00,26797.75,26816.75,26797.25,26814.25
2026-04-17T11:02:00-05:00,26814.75,26831.25,26814.75,26826.5
2026-04-17T11:03:00-05:00,26826.75,26838,26824,26833.5
2026-04-17T11:04:00-05:00,26833.5,26836,26827,26829.25
2026-04-17T11:05:00-05:00,26829.5,26843,26827.75,26842
2026-04-17T11:06:00-05:00,26842,26845,26837,26842
2026-04-17T11:07:00-05:00,26842.25,26849.75,26838,26847.25
2026-04-17T11:08:00-05:00,26847.25,26862.5,26847.25,26856.25
2026-04-17T11:09:00-05:00,26856,26856.5,26839.25,26840.25
2026-04-17T11:10:00-05:00,26839.75,26849.75,26835.5,26846.75
2026-04-17T11:11:00-05:00,26846.75,26855.25,26844.5,26854
2026-04-17T11:12:00-05:00,26853.75,26858.5,26852.75,26857.5
2026-04-17T11:13:00-05:00,26858,26858.5,26845.25,26847.5
2026-04-17T11:14:00-05:00,26847.75,26854.25,26845.25,26847.5
2026-04-17T11:15:00-05:00,26847.5,26856.5,26843,26849.5
2026-04-17T11:16:00-05:00,26850,26852.25,26836.75,26837
2026-04-17T11:17:00-05:00,26837.25,26838,26823.25,26828
2026-04-17T11:18:00-05:00,26828.5,26849,26824.75,26841
2026-04-17T11:19:00-05:00,26840.5,26842.5,26834,26836.75
2026-04-17T11:20:00-05:00,26836.5,26842.75,26831,26837
2026-04-17T11:21:00-05:00,26836.5,26843.75,26836.25,26841.75
2026-04-17T11:22:00-05:00,26842,26845,26837.75,26840.25
2026-04-17T11:23:00-05:00,26840.25,26848.75,26839.75,26848.5
2026-04-17T11:24:00-05:00,26848.5,26851.25,26844,26850.75
2026-04-17T11:25:00-05:00,26850.5,26854.75,26844.75,26851
2026-04-17T11:26:00-05:00,26850.5,26856.75,26848,26855.25
2026-04-17T11:27:00-05:00,26855.25,26857.5,26851,26852.5
2026-04-17T11:28:00-05:00,26852.5,26859.5,26851.25,26851.5
2026-04-17T11:29:00-05:00,26851.75,26857.5,26846,26856
2026-04-17T11:30:00-05:00,26856.75,26873.25,26856.25,26871.25
2026-04-17T11:31:00-05:00,26871.25,26874.75,26866.5,26874.25
2026-04-17T11:32:00-05:00,26874,26875,26866,26871.25
2026-04-17T11:33:00-05:00,26871.25,26875.25,26862.75,26864.25
2026-04-17T11:34:00-05:00,26864.25,26871.75,26864,26870.75
2026-04-17T11:35:00-05:00,26871,26876.5,26868.75,26870.5
2026-04-17T11:36:00-05:00,26870,26883,26868.5,26877.5
2026-04-17T11:37:00-05:00,26877.75,26881.5,26874,26874.5
2026-04-17T11:38:00-05:00,26874.5,26881,26871,26879
2026-04-17T11:39:00-05:00,26879,26881,26872,26873.25
2026-04-17T11:40:00-05:00,26873.5,26875.5,26867.75,26872.25
2026-04-17T11:41:00-05:00,26872,26872,26862.5,26863
2026-04-17T11:42:00-05:00,26863,26865.5,26860.75,26864.5
2026-04-17T11:43:00-05:00,26864.75,26868.75,26863,26866.5
2026-04-17T11:44:00-05:00,26866.75,26873,26866.5,26872
2026-04-17T11:45:00-05:00,26872.25,26880.75,26869.75,26878.5
2026-04-17T11:46:00-05:00,26879,26882.5,26876.5,26878.5
2026-04-17T11:47:00-05:00,26878.5,26881.75,26873.75,26875.25
2026-04-17T11:48:00-05:00,26874.5,26881,26873.5,26879.25
2026-04-17T11:49:00-05:00,26879.5,26881,26868,26871
2026-04-17T11:50:00-05:00,26871.25,26875.75,26869,26872.75
2026-04-17T11:51:00-05:00,26872,26876.75,26869.75,26876
2026-04-17T11:52:00-05:00,26876,26876.75,26866.75,26867.75
2026-04-17T11:53:00-05:00,26868,26873,26862.25,26871.5
2026-04-17T11:54:00-05:00,26871.25,26872.25,26862,26864.75
2026-04-17T11:55:00-05:00,26865,26866.75,26860.25,26860.75
2026-04-17T11:56:00-05:00,26860.5,26863,26856,26856.25
2026-04-17T11:57:00-05:00,26856.75,26861,26853.75,26859.5
2026-04-17T11:58:00-05:00,26859,26868.25,26858.25,26861.25
2026-04-17T11:59:00-05:00,26861.25,26863.25,26856,26859.25
2026-04-17T12:00:00-05:00,26859.5,26869.25,26858.25,26863
2026-04-17T12:01:00-05:00,26863,26871.5,26860.5,26870
2026-04-17T12:02:00-05:00,26870,26871,26864.75,26870.75
2026-04-17T12:03:00-05:00,26871.25,26877.25,26871,26873.25
2026-04-17T12:04:00-05:00,26873,26876.75,26871.75,26873.5
2026-04-17T12:05:00-05:00,26873,26874.25,26866,26871.5
2026-04-17T12:06:00-05:00,26871.5,26875,26868.25,26870
2026-04-17T12:07:00-05:00,26870,26873.25,26865.25,26865.75
2026-04-17T12:08:00-05:00,26865.5,26866.25,26813.5,26824.75
2026-04-17T12:09:00-05:00,26825.5,26847.5,26822.5,26847.25
2026-04-17T12:10:00-05:00,26847.25,26848.25,26838.75,26840
2026-04-17T12:11:00-05:00,26840.75,26842.75,26826,26832.5
2026-04-17T12:12:00-05:00,26833,26838.5,26824.25,26834.5
2026-04-17T12:13:00-05:00,26834.75,26841.5,26829,26835.75
2026-04-17T12:14:00-05:00,26836,26843.5,26831.5,26840.25
2026-04-17T12:15:00-05:00,26840,26847.25,26829.75,26832
2026-04-17T12:16:00-05:00,26832.25,26841.25,26831,26839.25
2026-04-17T12:17:00-05:00,26839.75,26841,26823.5,26825.5
2026-04-17T12:18:00-05:00,26826,26829.75,26817.25,26828.25
2026-04-17T12:19:00-05:00,26828.5,26829.5,26815.5,26817.75
2026-04-17T12:20:00-05:00,26817.25,26818,26796,26798.75
2026-04-17T12:21:00-05:00,26799,26801,26779.5,26794
2026-04-17T12:22:00-05:00,26794,26808.75,26792.5,26804.5
2026-04-17T12:23:00-05:00,26804.75,26823.5,26801.75,26819.25
2026-04-17T12:24:00-05:00,26819.25,26819.5,26736,26757.5
2026-04-17T12:25:00-05:00,26757.75,26781,26757,26770.5
2026-04-17T12:26:00-05:00,26770.75,26771.25,26741,26765.75
2026-04-17T12:27:00-05:00,26766,26783,26754,26777.75
2026-04-17T12:28:00-05:00,26778.25,26780.5,26756.25,26761.75
2026-04-17T12:29:00-05:00,26762.5,26778.75,26761.75,26771.75
2026-04-17T12:30:00-05:00,26771.75,26792.75,26769.25,26790
2026-04-17T12:31:00-05:00,26789.5,26797,26778,26780.5
2026-04-17T12:32:00-05:00,26779.75,26780.75,26764.75,26780.75
2026-04-17T12:33:00-05:00,26780.25,26780.5,26765.75,26770.75
2026-04-17T12:34:00-05:00,26770.75,26783.25,26770.75,26772.5
2026-04-17T12:35:00-05:00,26772.75,26778,26761,26762.25
2026-04-17T12:36:00-05:00,26762,26771,26759.5,26767.5
2026-04-17T12:37:00-05:00,26767.75,26802,26767.25,26801.25
2026-04-17T12:38:00-05:00,26801.75,26804.25,26790.25,26797.25
2026-04-17T12:39:00-05:00,26797.25,26797.5,26781.5,26792.5
2026-04-17T12:40:00-05:00,26792,26798,26787.25,26790.75
2026-04-17T12:41:00-05:00,26790.25,26797,26783.5,26787.75
2026-04-17T12:42:00-05:00,26788,26798.5,26785,26793.5
2026-04-17T12:43:00-05:00,26793.25,26794.5,26784.5,26784.75
2026-04-17T12:44:00-05:00,26784.5,26795.75,26783,26792.25
2026-04-17T12:45:00-05:00,26792,26809.75,26789.5,26808.75
2026-04-17T12:46:00-05:00,26809,26824.5,26808.25,26823
2026-04-17T12:47:00-05:00,26822.5,26828.75,26820.5,26827
2026-04-17T12:48:00-05:00,26826.75,26827.75,26820.25,26822.5
2026-04-17T12:49:00-05:00,26822,26824.25,26816.25,26818.25
2026-04-17T12:50:00-05:00,26818.25,26825.5,26813.25,26824.75
2026-04-17T12:51:00-05:00,26824.75,26825.75,26815.75,26818.75
2026-04-17T12:52:00-05:00,26818.5,26822.5,26813.5,26815
2026-04-17T12:53:00-05:00,26815,26823.25,26813.75,26821.75
2026-04-17T12:54:00-05:00,26821.5,26823.75,26815.25,26817.5
2026-04-17T12:55:00-05:00,26817.75,26824.25,26815.75,26822
2026-04-17T12:56:00-05:00,26821.75,26827.25,26814,26826.25
2026-04-17T12:57:00-05:00,26826.75,26827.25,26817.75,26819.75
2026-04-17T12:58:00-05:00,26820,26821.25,26807.25,26809.75
2026-04-17T12:59:00-05:00,26809.25,26811.5,26804.25,26808.25
2026-04-17T13:00:00-05:00,26808.25,26818.25,26806.75,26809.75
2026-04-17T13:01:00-05:00,26809.25,26819,26804.75,26818.25
2026-04-17T13:02:00-05:00,26818.25,26822.25,26807.75,26809.5
2026-04-17T13:03:00-05:00,26809.25,26815.75,26790.75,26798.5
2026-04-17T13:04:00-05:00,26798.5,26801.5,26789.5,26796.25
2026-04-17T13:05:00-05:00,26796.25,26800.5,26787.75,26793.75
2026-04-17T13:06:00-05:00,26793.75,26799.25,26783.75,26797.5
2026-04-17T13:07:00-05:00,26797.25,26797.5,26784,26789
2026-04-17T13:08:00-05:00,26788.75,26790.75,26777,26779.25
2026-04-17T13:09:00-05:00,26779.5,26783.25,26772.5,26775
2026-04-17T13:10:00-05:00,26775,26786,26771.25,26773.75
2026-04-17T13:11:00-05:00,26773.75,26782.75,26768,26775.25
2026-04-17T13:12:00-05:00,26775.75,26785.75,26773.75,26782.5
2026-04-17T13:13:00-05:00,26782.5,26784.75,26767.25,26768.75
2026-04-17T13:14:00-05:00,26768.75,26770.75,26760.5,26768.25
2026-04-17T13:15:00-05:00,26767.75,26784.5,26765.75,26780.75
2026-04-17T13:16:00-05:00,26780.5,26782.5,26774.5,26781.25
2026-04-17T13:17:00-05:00,26781,26789,26777.25,26788.25
2026-04-17T13:18:00-05:00,26789,26792.25,26784.25,26786.5
2026-04-17T13:19:00-05:00,26787,26789.5,26771.75,26777.25
2026-04-17T13:20:00-05:00,26776.75,26780.5,26765.5,26766.25
2026-04-17T13:21:00-05:00,26766.25,26772,26758.25,26762.5
2026-04-17T13:22:00-05:00,26762.75,26767.75,26755.25,26766.75
2026-04-17T13:23:00-05:00,26766,26782,26756.5,26777.25
2026-04-17T13:24:00-05:00,26778,26791,26776.5,26784.25
2026-04-17T13:25:00-05:00,26785.5,26809.5,26782,26803
2026-04-17T13:26:00-05:00,26802.75,26811.25,26797.25,26800.75
2026-04-17T13:27:00-05:00,26801.25,26805.25,26798,26800.25
2026-04-17T13:28:00-05:00,26799.75,26802,26782.5,26788
2026-04-17T13:29:00-05:00,26787.5,26787.5,26778,26784.75
2026-04-17T13:30:00-05:00,26784.25,26802.25,26784.25,26797
2026-04-17T13:31:00-05:00,26796.75,26798.5,26787.75,26795.75
2026-04-17T13:32:00-05:00,26795.75,26802.5,26795.5,26798.25
2026-04-17T13:33:00-05:00,26798.25,26811,26796.5,26806.25
2026-04-17T13:34:00-05:00,26806.25,26808.75,26801.75,26805
2026-04-17T13:35:00-05:00,26805.5,26808.25,26801,26807
2026-04-17T13:36:00-05:00,26807.5,26813,26806.75,26809.5
2026-04-17T13:37:00-05:00,26809.25,26811.5,26804.75,26805
2026-04-17T13:38:00-05:00,26805.5,26814.25,26805.5,26812.5
2026-04-17T13:39:00-05:00,26812.25,26812.75,26798.5,26807.25
2026-04-17T13:40:00-05:00,26807.25,26813.25,26803.75,26808.25
2026-04-17T13:41:00-05:00,26808.75,26808.75,26801.25,26802
2026-04-17T13:42:00-05:00,26802.5,26804,26789.25,26794
2026-04-17T13:43:00-05:00,26793.75,26799,26790,26797.5
2026-04-17T13:44:00-05:00,26797.25,26808,26795.5,26806.75
2026-04-17T13:45:00-05:00,26807.25,26810.25,26803,26805
2026-04-17T13:46:00-05:00,26805.25,26807.75,26799.75,26807.5
2026-04-17T13:47:00-05:00,26807.5,26814,26801.5,26803.75
2026-04-17T13:48:00-05:00,26803.5,26809.25,26803,26804.5
2026-04-17T13:49:00-05:00,26804,26806.75,26796.25,26799.5
2026-04-17T13:50:00-05:00,26800.25,26801.5,26793.75,26794.75
2026-04-17T13:51:00-05:00,26795,26799.75,26787.5,26789.25
2026-04-17T13:52:00-05:00,26789,26790.75,26775,26787.25
2026-04-17T13:53:00-05:00,26787.5,26787.5,26776,26786.25
2026-04-17T13:54:00-05:00,26785.75,26788.25,26767.25,26781.75
2026-04-17T13:55:00-05:00,26782,26792.75,26779.25,26790.75
2026-04-17T13:56:00-05:00,26790.5,26800.5,26787.5,26790.5
2026-04-17T13:57:00-05:00,26791,26794.25,26784.25,26791.25
2026-04-17T13:58:00-05:00,26791,26797.25,26785.25,26787.75
2026-04-17T13:59:00-05:00,26787.75,26794.5,26783.75,26784.75
2026-04-17T14:00:00-05:00,26785,26790.75,26781.75,26785.75
2026-04-17T14:01:00-05:00,26786,26794,26784.25,26791.75
2026-04-17T14:02:00-05:00,26792.25,26796,26787.75,26789.25
2026-04-17T14:03:00-05:00,26789.25,26790.25,26783.75,26787.25
2026-04-17T14:04:00-05:00,26787.25,26788,26781,26785.5
2026-04-17T14:05:00-05:00,26785.25,26785.25,26773.5,26773.75
2026-04-17T14:06:00-05:00,26774.25,26778,26765.75,26777.5
2026-04-17T14:07:00-05:00,26778,26784,26773.25,26774.5
2026-04-17T14:08:00-05:00,26775.25,26779,26770,26778.5
2026-04-17T14:09:00-05:00,26778.75,26778.75,26768.5,26775.25
2026-04-17T14:10:00-05:00,26775.5,26778,26762.75,26765
2026-04-17T14:11:00-05:00,26765,26771.75,26762,26764.25
2026-04-17T14:12:00-05:00,26763.75,26768,26759.25,26767.75
2026-04-17T14:13:00-05:00,26767.75,26769,26759.25,26760
2026-04-17T14:14:00-05:00,26759.75,26770.5,26757.75,26766.5
2026-04-17T14:15:00-05:00,26766.5,26779,26763.25,26777.25
2026-04-17T14:16:00-05:00,26777,26787.25,26776.75,26787.25
2026-04-17T14:17:00-05:00,26787,26788,26773.75,26778
2026-04-17T14:18:00-05:00,26777.5,26784.25,26776.5,26783.5
2026-04-17T14:19:00-05:00,26783.25,26788.25,26777.75,26782.25
2026-04-17T14:20:00-05:00,26782.25,26789.25,26780.25,26783.25
2026-04-17T14:21:00-05:00,26783.25,26787.25,26778.25,26782.75
2026-04-17T14:22:00-05:00,26782.75,26786.5,26779.5,26782.5
2026-04-17T14:23:00-05:00,26782.25,26784.25,26779.5,26780.5
2026-04-17T14:24:00-05:00,26780.75,26788.25,26777.25,26787
2026-04-17T14:25:00-05:00,26786.5,26796,26785.25,26785.5
2026-04-17T14:26:00-05:00,26785.25,26789.25,26782.5,26785.75
2026-04-17T14:27:00-05:00,26784.75,26785,26779,26782.75
2026-04-17T14:28:00-05:00,26782.75,26788.25,26776.5,26777.25
2026-04-17T14:29:00-05:00,26777.75,26780.5,26773,26778.5
2026-04-17T14:30:00-05:00,26778.25,26787.5,26778.25,26786.75
2026-04-17T14:31:00-05:00,26787,26794.25,26784.75,26787.5
2026-04-17T14:32:00-05:00,26787.5,26800.5,26787,26799.75
2026-04-17T14:33:00-05:00,26800,26811.5,26799,26808.25
2026-04-17T14:34:00-05:00,26808.75,26811,26802,26803.75
2026-04-17T14:35:00-05:00,26803.25,26807.5,26798,26800.25
2026-04-17T14:36:00-05:00,26799.75,26800.5,26791.5,26796
2026-04-17T14:37:00-05:00,26796,26802,26791,26800.5
2026-04-17T14:38:00-05:00,26800.5,26811.75,26799.75,26807.5
2026-04-17T14:39:00-05:00,26807.5,26815.5,26805.5,26811.25
2026-04-17T14:40:00-05:00,26811.25,26827,26803.25,26819.25
2026-04-17T14:41:00-05:00,26819.25,26819.5,26809.25,26812.75
2026-04-17T14:42:00-05:00,26812.5,26828,26812.25,26824.5
2026-04-17T14:43:00-05:00,26824.25,26828,26820.25,26824.5
2026-04-17T14:44:00-05:00,26824.25,26826.5,26816.75,26823.25
2026-04-17T14:45:00-05:00,26822.75,26823,26809.5,26810.5
2026-04-17T14:46:00-05:00,26810.25,26815.25,26809.25,26813.5
2026-04-17T14:47:00-05:00,26813,26815,26801.75,26805
2026-04-17T14:48:00-05:00,26805,26811.25,26804.25,26807.75
2026-04-17T14:49:00-05:00,26807.75,26815,26806,26811.5
2026-04-17T14:50:00-05:00,26811.25,26823.75,26802,26806
2026-04-17T14:51:00-05:00,26806.5,26810,26798.5,26807.25
2026-04-17T14:52:00-05:00,26806.5,26811,26796.75,26799
2026-04-17T14:53:00-05:00,26799.25,26809.5,26791.25,26804.75
2026-04-17T14:54:00-05:00,26804.5,26817,26803.75,26815.5
2026-04-17T14:55:00-05:00,26815.5,26829,26814.25,26820
2026-04-17T14:56:00-05:00,26819.75,26830,26815,26817.5
2026-04-17T14:57:00-05:00,26818,26824.5,26809,26823.75
2026-04-17T14:58:00-05:00,26823.5,26829.75,26820,26826
2026-04-17T14:59:00-05:00,26826.25,26832,26818.25,26827.5
2026-04-17T15:00:00-05:00,26827.5,26832.75,26822,26830.5
2026-04-17T15:01:00-05:00,26830.25,26832.75,26823.75,26829
2026-04-17T15:02:00-05:00,26829.25,26837.75,26828.5,26830.5
2026-04-17T15:03:00-05:00,26830.75,26831,26825,26828.75
2026-04-17T15:04:00-05:00,26828.25,26832.5,26825.25,26831.25
2026-04-17T15:05:00-05:00,26831.25,26833.5,26829.25,26832.25
2026-04-17T15:06:00-05:00,26832.25,26838.25,26831.25,26833
2026-04-17T15:07:00-05:00,26833.25,26835,26831.5,26832.5
2026-04-17T15:08:00-05:00,26833.5,26834.5,26831,26832.25
2026-04-17T15:09:00-05:00,26832.5,26832.75,26827.25,26828.5
2026-04-17T15:10:00-05:00,26829,26832,26827.25,26829.75
2026-04-17T15:11:00-05:00,26829.75,26832,26828,26830.75
2026-04-17T15:12:00-05:00,26831.5,26837.5,26831,26836
2026-04-17T15:13:00-05:00,26835.5,26844.5,26835.5,26839.25
2026-04-17T15:14:00-05:00,26839.5,26842.25,26837.75,26840.25
2026-04-17T15:15:00-05:00,26840.75,26841.75,26835.75,26841.25
2026-04-17T15:16:00-05:00,26840.5,26844.75,26840,26842.25
2026-04-17T15:17:00-05:00,26842.5,26843.75,26838.5,26839
2026-04-17T15:18:00-05:00,26838.5,26838.5,26833.75,26833.75
2026-04-17T15:19:00-05:00,26833.75,26836,26831.75,26833.75
2026-04-17T15:20:00-05:00,26833.75,26834,26827,26827.25
2026-04-17T15:21:00-05:00,26826.75,26832.25,26815.75,26827.75
2026-04-17T15:22:00-05:00,26828.25,26829.5,26820.5,26821.5
2026-04-17T15:23:00-05:00,26821.5,26827.75,26820,26826.25
2026-04-17T15:24:00-05:00,26826.5,26829,26824.25,26825.25
2026-04-17T15:25:00-05:00,26824.75,26825.25,26821.25,26823.75
2026-04-17T15:26:00-05:00,26823.75,26827.75,26822.5,26826.75
2026-04-17T15:27:00-05:00,26826.75,26827.75,26823.5,26823.75
2026-04-17T15:28:00-05:00,26824,26825,26820.5,26822.75
2026-04-17T15:29:00-05:00,26823.25,26823.25,26819.5,26819.75
2026-04-17T15:30:00-05:00,26820,26821,26819.25,26819.75
2026-04-17T15:31:00-05:00,26819.5,26821.25,26818.5,26820
2026-04-17T15:32:00-05:00,26819.75,26820,26818.25,26819
2026-04-17T15:33:00-05:00,26818.75,26826.5,26818.25,26825.25
2026-04-17T15:34:00-05:00,26825,26829.5,26825,26828.25
2026-04-17T15:35:00-05:00,26828,26832.5,26828,26831.75
2026-04-17T15:36:00-05:00,26831.25,26832.5,26829.75,26830.5
2026-04-17T15:37:00-05:00,26830.5,26835.75,26830.25,26834.5
2026-04-17T15:38:00-05:00,26834.75,26840.5,26833.5,26840.25
2026-04-17T15:39:00-05:00,26840,26842.5,26838.5,26842
2026-04-17T15:40:00-05:00,26842,26842.5,26836.5,26838
2026-04-17T15:41:00-05:00,26837.5,26838,26834.75,26835.5
2026-04-17T15:42:00-05:00,26835.75,26837.5,26833.75,26834
2026-04-17T15:43:00-05:00,26834.25,26835,26831.5,26833.75
2026-04-17T15:44:00-05:00,26833.75,26835.25,26831.25,26831.5
2026-04-17T15:45:00-05:00,26831.5,26832.25,26828.5,26830.25
2026-04-17T15:46:00-05:00,26829.5,26832.5,26828.25,26832
2026-04-17T15:47:00-05:00,26832,26835.75,26832,26835
2026-04-17T15:48:00-05:00,26835.5,26835.75,26831.5,26832
2026-04-17T15:49:00-05:00,26831.5,26833.5,26831,26832
2026-04-17T15:50:00-05:00,26832,26835,26831.25,26832.5
2026-04-17T15:51:00-05:00,26833,26835.5,26832,26835.25
2026-04-17T15:52:00-05:00,26836,26836.75,26833,26833.5
2026-04-17T15:53:00-05:00,26832.75,26844,26832,26842
2026-04-17T15:54:00-05:00,26842,26844.75,26840.75,26842.25
2026-04-17T15:55:00-05:00,26841.75,26842.25,26837.75,26838.5
2026-04-17T15:56:00-05:00,26838.75,26840,26837,26837.75
2026-04-17T15:57:00-05:00,26837.5,26839.75,26837,26838
2026-04-17T15:58:00-05:00,26838,26841.75,26836.75,26840
2026-04-17T15:59:00-05:00,26840,26843.5,26839.75,26842
2026-04-19T17:00:00-05:00,26603.25,26604.75,26534.75,26548.25
2026-04-19T17:01:00-05:00,26547.5,26573.25,26540,26568.75
2026-04-19T17:02:00-05:00,26568.25,26623,26565.5,26618.5
2026-04-19T17:03:00-05:00,26618.25,26656.5,26608.5,26610.75
2026-04-19T17:04:00-05:00,26609.75,26623.75,26593.75,26598.75
2026-04-19T17:05:00-05:00,26598.5,26605,26592.25,26604.75
2026-04-19T17:06:00-05:00,26602.75,26620.75,26602.75,26618.75
2026-04-19T17:07:00-05:00,26618.25,26632.5,26613.75,26632.25
2026-04-19T17:08:00-05:00,26633.5,26639.75,26623,26630.5
2026-04-19T17:09:00-05:00,26630.5,26644.5,26630,26638.75
2026-04-19T17:10:00-05:00,26639,26649.25,26632.5,26641.25
2026-04-19T17:11:00-05:00,26640.25,26640.75,26625.25,26629.5
2026-04-19T17:12:00-05:00,26628.5,26635,26614.75,26619.25
2026-04-19T17:13:00-05:00,26619,26626.75,26616.25,26626.75
2026-04-19T17:14:00-05:00,26626.5,26626.75,26614.75,26615.5
2026-04-19T17:15:00-05:00,26615,26618,26608.25,26615.25
2026-04-19T17:16:00-05:00,26616.5,26624,26615,26617
2026-04-19T17:17:00-05:00,26616.25,26621.75,26612.75,26614
2026-04-19T17:18:00-05:00,26614.75,26623.75,26610.25,26623.25
2026-04-19T17:19:00-05:00,26623.25,26624,26614.25,26619
2026-04-19T17:20:00-05:00,26618.25,26623,26617.75,26620.25
2026-04-19T17:21:00-05:00,26619.75,26630,26616,26629.75
2026-04-19T17:22:00-05:00,26629,26637.5,26627.5,26633.25
2026-04-19T17:23:00-05:00,26632.75,26635.75,26625.75,26626.25
2026-04-19T17:24:00-05:00,26627.25,26627.75,26613.5,26621
2026-04-19T17:25:00-05:00,26622.25,26628.75,26619.5,26622.75
2026-04-19T17:26:00-05:00,26622.75,26635,26618.75,26632.25
2026-04-19T17:27:00-05:00,26632,26634.75,26623.5,26630
2026-04-19T17:28:00-05:00,26630.25,26640.25,26629.5,26633
2026-04-19T17:29:00-05:00,26633.75,26634.5,26622.5,26624.25
2026-04-19T17:30:00-05:00,26624,26628.5,26620.75,26621.75
2026-04-19T17:31:00-05:00,26620.75,26634.25,26617.75,26633.5
2026-04-19T17:32:00-05:00,26633.5,26639.25,26633,26637.75
2026-04-19T17:33:00-05:00,26637.5,26642.25,26632.5,26639.75
2026-04-19T17:34:00-05:00,26638.5,26639.5,26631.25,26636
2026-04-19T17:35:00-05:00,26636,26638.25,26634.5,26638
2026-04-19T17:36:00-05:00,26638,26646.5,26637.25,26644.5
2026-04-19T17:37:00-05:00,26644.75,26646.25,26630.25,26633.75
2026-04-19T17:38:00-05:00,26633.25,26645.5,26633.25,26638
2026-04-19T17:39:00-05:00,26638,26644.75,26637.5,26644
2026-04-19T17:40:00-05:00,26644.5,26645,26638.25,26639
2026-04-19T17:41:00-05:00,26639,26643,26638.25,26643
2026-04-19T17:42:00-05:00,26642.75,26649.5,26642.25,26647.75
2026-04-19T17:43:00-05:00,26647.25,26655.5,26641.25,26652
2026-04-19T17:44:00-05:00,26651.5,26657.5,26650,26653
2026-04-19T17:45:00-05:00,26653.75,26654.75,26634,26647.25
2026-04-19T17:46:00-05:00,26647.25,26652.5,26644.75,26648.75
2026-04-19T17:47:00-05:00,26647.75,26651.5,26644.5,26648.5
2026-04-19T17:48:00-05:00,26648.25,26654,26647,26650.25
2026-04-19T17:49:00-05:00,26649.75,26655.25,26646.25,26655
2026-04-19T17:50:00-05:00,26655,26669.5,26653,26663.5
2026-04-19T17:51:00-05:00,26662.75,26669,26660,26667.5
2026-04-19T17:52:00-05:00,26667.75,26672,26666.25,26672
2026-04-19T17:53:00-05:00,26672,26672,26666.25,26667
2026-04-19T17:54:00-05:00,26666.5,26669.25,26663.75,26667
2026-04-19T17:55:00-05:00,26667,26673.75,26665.5,26668.75
2026-04-19T17:56:00-05:00,26667.75,26667.75,26662.5,26663
2026-04-19T17:57:00-05:00,26663,26669,26662.75,26669
2026-04-19T17:58:00-05:00,26669.25,26673,26667,26668
2026-04-19T17:59:00-05:00,26667,26670,26663.75,26665.5
2026-04-19T18:00:00-05:00,26665.75,26668.5,26663,26666
2026-04-19T18:01:00-05:00,26665.75,26666.75,26661,26666
2026-04-19T18:02:00-05:00,26666.75,26671.75,26665.5,26670.5
2026-04-19T18:03:00-05:00,26670.5,26670.75,26661.75,26666.75
2026-04-19T18:04:00-05:00,26666.25,26668.75,26664.25,26668.25
2026-04-19T18:05:00-05:00,26668.25,26669.25,26664.75,26668
2026-04-19T18:06:00-05:00,26668.25,26668.75,26657,26662.5
2026-04-19T18:07:00-05:00,26661.75,26664.25,26656,26658.5
2026-04-19T18:08:00-05:00,26659.25,26674.75,26657,26671.75
2026-04-19T18:09:00-05:00,26671.25,26679.75,26669.5,26675.75
2026-04-19T18:10:00-05:00,26675.75,26682.25,26675,26675.25
2026-04-19T18:11:00-05:00,26675,26675.5,26669,26671.5
2026-04-19T18:12:00-05:00,26671.5,26677.5,26665.5,26668
